workload,batch,trace_id,kernel_run_id,sm,block_count,sched_event_count,sched_cycles_total,sched_mean_cycles,sched_p95_cycles,sched_max_cycles,work_cycles_total,block_elapsed_mean_cycles,block_elapsed_p95_cycles,inferred_slot_count
compute,8,Mar08_221120_1837392,2.236515,108,4,0,0,0.0,0.0,0,1984928,496232.0,583353.1,4
compute,8,Mar08_221120_1837392,2.236515,109,4,0,0,0.0,0.0,0,1997767,499441.75,584870.3999999999,4
compute,8,Mar08_221120_1837392,2.236515,110,4,0,0,0.0,0.0,0,1967893,491973.25,583805.5,4
compute,8,Mar08_221120_1837392,2.236515,111,4,0,0,0.0,0.0,0,2001898,500474.5,584672.5,4
compute,8,Mar08_221120_1837392,2.236515,112,4,0,0,0.0,0.0,0,1975115,493778.75,582869.0,4
compute,8,Mar08_221120_1837392,2.236515,113,4,0,0,0.0,0.0,0,1989111,497277.75,583998.1499999999,4
compute,8,Mar08_221120_1837392,2.236515,114,4,0,0,0.0,0.0,0,1982189,495547.25,581773.25,4
compute,8,Mar08_221120_1837392,2.236515,115,4,0,0,0.0,0.0,0,1980075,495018.75,583658.2999999999,4
compute,8,Mar08_221120_1837392,2.236515,116,4,0,0,0.0,0.0,0,1989626,497406.5,583124.1499999999,4
compute,8,Mar08_221120_1837392,2.236515,117,4,0,0,0.0,0.0,0,1974418,493604.5,585031.8999999999,4
compute,8,Mar08_221120_1837392,2.236515,118,4,0,0,0.0,0.0,0,1997758,499439.5,582050.25,4
compute,8,Mar08_221120_1837392,2.236515,119,4,0,0,0.0,0.0,0,1994804,498701.0,583702.7,4
compute,8,Mar08_221120_1837392,2.236515,120,4,0,0,0.0,0.0,0,1985676,496419.0,582597.7999999999,4
compute,8,Mar08_221120_1837392,2.236515,121,4,0,0,0.0,0.0,0,1972029,493007.25,584196.35,4
compute,8,Mar08_221120_1837392,2.236515,122,4,0,0,0.0,0.0,0,1979669,494917.25,582584.8999999999,4
compute,8,Mar08_221120_1837392,2.236515,123,4,0,0,0.0,0.0,0,1987649,496912.25,584098.95,4
compute,8,Mar08_221120_1837392,2.236515,124,4,0,0,0.0,0.0,0,1976858,494214.5,582057.25,4
compute,8,Mar08_221120_1837392,2.236515,125,4,0,0,0.0,0.0,0,1979380,494845.0,583715.1,4
compute,8,Mar08_221120_1837392,2.236515,126,4,0,0,0.0,0.0,0,1979567,494891.75,582241.75,4
compute,8,Mar08_221120_1837392,2.236515,127,4,0,0,0.0,0.0,0,1980887,495221.75,583796.5,4
compute,8,Mar08_221120_1837392,2.243641,0,4,0,0,0.0,0.0,0,1993427,498356.75,585629.85,4
compute,8,Mar08_221120_1837392,2.243641,1,4,0,0,0.0,0.0,0,2003491,500872.75,584987.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,2,4,0,0,0.0,0.0,0,1978720,494680.0,589677.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,3,4,0,0,0.0,0.0,0,2005583,501395.75,585056.75,4
compute,8,Mar08_221120_1837392,2.243641,4,4,0,0,0.0,0.0,0,1974994,493748.5,584982.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,5,4,0,0,0.0,0.0,0,1991839,497959.75,584352.75,4
compute,8,Mar08_221120_1837392,2.243641,6,4,0,0,0.0,0.0,0,1963209,490802.25,584287.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,7,4,0,0,0.0,0.0,0,1996057,499014.25,584973.0499999999,4
compute,8,Mar08_221120_1837392,2.243641,8,4,0,0,0.0,0.0,0,1988819,497204.75,588052.75,4
compute,8,Mar08_221120_1837392,2.243641,9,4,0,0,0.0,0.0,0,2005613,501403.25,585463.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,10,4,0,0,0.0,0.0,0,1990867,497716.75,590942.25,4
compute,8,Mar08_221120_1837392,2.243641,11,4,0,0,0.0,0.0,0,2005529,501382.25,585746.6,4
compute,8,Mar08_221120_1837392,2.243641,12,4,0,0,0.0,0.0,0,1979467,494866.75,590050.2,4
compute,8,Mar08_221120_1837392,2.243641,13,4,0,0,0.0,0.0,0,2008715,502178.75,586083.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,14,4,0,0,0.0,0.0,0,1995523,498880.75,590516.6,4
compute,8,Mar08_221120_1837392,2.243641,15,4,0,0,0.0,0.0,0,1993975,498493.75,585028.5,4
compute,8,Mar08_221120_1837392,2.243641,16,4,0,0,0.0,0.0,0,1976216,494054.0,585059.35,4
compute,8,Mar08_221120_1837392,2.243641,17,4,0,0,0.0,0.0,0,1986746,496686.5,584449.6499999999,4
compute,8,Mar08_221120_1837392,2.243641,18,4,0,0,0.0,0.0,0,1975566,493891.5,584516.75,4
compute,8,Mar08_221120_1837392,2.243641,19,4,0,0,0.0,0.0,0,1981057,495264.25,584267.2,4
compute,8,Mar08_221120_1837392,2.243641,20,4,0,0,0.0,0.0,0,1979818,494954.5,585299.45,4
compute,8,Mar08_221120_1837392,2.243641,21,4,0,0,0.0,0.0,0,1987713,496928.25,585121.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,22,4,0,0,0.0,0.0,0,2000060,500015.0,586003.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,23,4,0,0,0.0,0.0,0,1987504,496876.0,584617.6,4
compute,8,Mar08_221120_1837392,2.243641,24,4,0,0,0.0,0.0,0,1991607,497901.75,584603.7,4
compute,8,Mar08_221120_1837392,2.243641,25,4,0,0,0.0,0.0,0,1975013,493753.25,583630.0499999999,4
compute,8,Mar08_221120_1837392,2.243641,26,4,0,0,0.0,0.0,0,1976479,494119.75,584465.6,4
compute,8,Mar08_221120_1837392,2.243641,27,4,0,0,0.0,0.0,0,1973677,493419.25,583337.5,4
compute,8,Mar08_221120_1837392,2.243641,28,4,0,0,0.0,0.0,0,1991950,497987.5,585028.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,29,4,0,0,0.0,0.0,0,1969790,492447.5,582734.0,4
compute,8,Mar08_221120_1837392,2.243641,30,4,0,0,0.0,0.0,0,2006685,501671.25,585785.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,31,4,0,0,0.0,0.0,0,1959113,489778.25,583100.95,4
compute,8,Mar08_221120_1837392,2.243641,32,4,0,0,0.0,0.0,0,2008152,502038.0,586601.6499999999,4
compute,8,Mar08_221120_1837392,2.243641,33,4,0,0,0.0,0.0,0,1990669,497667.25,584489.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,34,4,0,0,0.0,0.0,0,2024384,506096.0,587730.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,35,4,0,0,0.0,0.0,0,1981094,495273.5,584329.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,36,4,0,0,0.0,0.0,0,2018654,504663.5,585679.5,4
compute,8,Mar08_221120_1837392,2.243641,37,4,0,0,0.0,0.0,0,1980117,495029.25,584100.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,38,4,0,0,0.0,0.0,0,2000551,500137.75,585642.25,4
compute,8,Mar08_221120_1837392,2.243641,39,4,0,0,0.0,0.0,0,1970484,492621.0,583289.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,40,4,0,0,0.0,0.0,0,1990546,497636.5,584259.25,4
compute,8,Mar08_221120_1837392,2.243641,41,4,0,0,0.0,0.0,0,1967400,491850.0,582869.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,42,4,0,0,0.0,0.0,0,1999265,499816.25,585227.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,43,4,0,0,0.0,0.0,0,1989048,497262.0,585025.6,4
compute,8,Mar08_221120_1837392,2.243641,44,4,0,0,0.0,0.0,0,1978930,494732.5,588704.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,45,4,0,0,0.0,0.0,0,1990122,497530.5,584295.6,4
compute,8,Mar08_221120_1837392,2.243641,46,4,0,0,0.0,0.0,0,1971900,492975.0,584434.25,4
compute,8,Mar08_221120_1837392,2.243641,47,4,0,0,0.0,0.0,0,1970820,492705.0,583462.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,48,4,0,0,0.0,0.0,0,1957540,489385.0,583052.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,49,4,0,0,0.0,0.0,0,1979731,494932.75,583909.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,50,4,0,0,0.0,0.0,0,1985168,496292.0,583602.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,51,4,0,0,0.0,0.0,0,1972555,493138.75,583223.25,4
compute,8,Mar08_221120_1837392,2.243641,52,4,0,0,0.0,0.0,0,1981803,495450.75,584312.7,4
compute,8,Mar08_221120_1837392,2.243641,53,4,0,0,0.0,0.0,0,1966705,491676.25,582681.85,4
compute,8,Mar08_221120_1837392,2.243641,54,4,0,0,0.0,0.0,0,1971867,492966.75,584841.85,4
compute,8,Mar08_221120_1837392,2.243641,55,4,0,0,0.0,0.0,0,1991256,497814.0,585138.75,4
compute,8,Mar08_221120_1837392,2.243641,56,4,0,0,0.0,0.0,0,1986549,496637.25,586299.0,4
compute,8,Mar08_221120_1837392,2.243641,57,4,0,0,0.0,0.0,0,1994910,498727.5,584727.0,4
compute,8,Mar08_221120_1837392,2.243641,58,4,0,0,0.0,0.0,0,1983083,495770.75,584102.75,4
compute,8,Mar08_221120_1837392,2.243641,59,4,0,0,0.0,0.0,0,1983545,495886.25,583992.85,4
compute,8,Mar08_221120_1837392,2.243641,60,4,0,0,0.0,0.0,0,1973571,493392.75,584731.0499999999,4
compute,8,Mar08_221120_1837392,2.243641,61,4,0,0,0.0,0.0,0,1982191,495547.75,584232.5,4
compute,8,Mar08_221120_1837392,2.243641,62,4,0,0,0.0,0.0,0,1975307,493826.75,583909.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,63,4,0,0,0.0,0.0,0,1966821,491705.25,582906.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,64,4,0,0,0.0,0.0,0,1995184,498796.0,587765.2,4
compute,8,Mar08_221120_1837392,2.243641,65,4,0,0,0.0,0.0,0,1996191,499047.75,585576.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,66,4,0,0,0.0,0.0,0,1998841,499710.25,589024.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,67,4,0,0,0.0,0.0,0,2004132,501033.0,585335.5,4
compute,8,Mar08_221120_1837392,2.243641,68,4,0,0,0.0,0.0,0,1989723,497430.75,589629.1499999999,4
compute,8,Mar08_221120_1837392,2.243641,69,4,0,0,0.0,0.0,0,2000815,500203.75,584615.1,4
compute,8,Mar08_221120_1837392,2.243641,70,4,0,0,0.0,0.0,0,1980890,495222.5,586623.7,4
compute,8,Mar08_221120_1837392,2.243641,71,4,0,0,0.0,0.0,0,2003137,500784.25,585330.0,4
compute,8,Mar08_221120_1837392,2.243641,72,4,0,0,0.0,0.0,0,2007835,501958.75,584925.85,4
compute,8,Mar08_221120_1837392,2.243641,73,4,0,0,0.0,0.0,0,2008952,502238.0,585112.1499999999,4
compute,8,Mar08_221120_1837392,2.243641,74,4,0,0,0.0,0.0,0,2001547,500386.75,586652.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,75,4,0,0,0.0,0.0,0,2008268,502067.0,585224.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,76,4,0,0,0.0,0.0,0,2024535,506133.75,588675.2,4
compute,8,Mar08_221120_1837392,2.243641,77,4,0,0,0.0,0.0,0,2010049,502512.25,585746.2,4
compute,8,Mar08_221120_1837392,2.243641,78,4,0,0,0.0,0.0,0,2023687,505921.75,588352.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,79,4,0,0,0.0,0.0,0,1994774,498693.5,585778.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,80,4,0,0,0.0,0.0,0,2007959,501989.75,586891.1,4
compute,8,Mar08_221120_1837392,2.243641,81,4,0,0,0.0,0.0,0,1991068,497767.0,584058.2,4
compute,8,Mar08_221120_1837392,2.243641,82,4,0,0,0.0,0.0,0,1991969,497992.25,584349.45,4
compute,8,Mar08_221120_1837392,2.243641,83,4,0,0,0.0,0.0,0,1983000,495750.0,584415.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,84,4,0,0,0.0,0.0,0,1993933,498483.25,583812.6499999999,4
compute,8,Mar08_221120_1837392,2.243641,85,4,0,0,0.0,0.0,0,1980363,495090.75,584097.0,4
compute,8,Mar08_221120_1837392,2.243641,86,4,0,0,0.0,0.0,0,1997148,499287.0,586713.45,4
compute,8,Mar08_221120_1837392,2.243641,87,4,0,0,0.0,0.0,0,2001700,500425.0,585340.0,4
compute,8,Mar08_221120_1837392,2.243641,88,4,0,0,0.0,0.0,0,1984703,496175.75,585997.7999999999,4
compute,8,Mar08_221120_1837392,2.243641,89,4,0,0,0.0,0.0,0,1998221,499555.25,585043.1499999999,4
compute,8,Mar08_221120_1837392,2.243641,90,4,0,0,0.0,0.0,0,1980190,495047.5,583831.6499999999,4
compute,8,Mar08_221120_1837392,2.243641,91,4,0,0,0.0,0.0,0,1987160,496790.0,584339.7,4
compute,8,Mar08_221120_1837392,2.243641,92,4,0,0,0.0,0.0,0,1983893,495973.25,584406.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,93,4,0,0,0.0,0.0,0,1983607,495901.75,585077.95,4
compute,8,Mar08_221120_1837392,2.243641,94,4,0,0,0.0,0.0,0,1965288,491322.0,583342.45,4
compute,8,Mar08_221120_1837392,2.243641,95,4,0,0,0.0,0.0,0,1975026,493756.5,583829.5,4
compute,8,Mar08_221120_1837392,2.243641,96,4,0,0,0.0,0.0,0,1989989,497497.25,584183.45,4
compute,8,Mar08_221120_1837392,2.243641,97,4,0,0,0.0,0.0,0,1973177,493294.25,584129.5,4
compute,8,Mar08_221120_1837392,2.243641,98,4,0,0,0.0,0.0,0,1987127,496781.75,585104.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,99,4,0,0,0.0,0.0,0,1991194,497798.5,584658.2,4
compute,8,Mar08_221120_1837392,2.243641,100,4,0,0,0.0,0.0,0,1999580,499895.0,586870.0,4
compute,8,Mar08_221120_1837392,2.243641,101,4,0,0,0.0,0.0,0,1988284,497071.0,585993.85,4
compute,8,Mar08_221120_1837392,2.243641,102,4,0,0,0.0,0.0,0,1986160,496540.0,585704.75,4
compute,8,Mar08_221120_1837392,2.243641,103,4,0,0,0.0,0.0,0,1989854,497463.5,585263.0499999999,4
compute,8,Mar08_221120_1837392,2.243641,104,4,0,0,0.0,0.0,0,1986838,496709.5,586090.8999999999,4
compute,8,Mar08_221120_1837392,2.243641,105,4,0,0,0.0,0.0,0,1981759,495439.75,585872.6,4
compute,8,Mar08_221120_1837392,2.243641,106,4,0,0,0.0,0.0,0,1997772,499443.0,584591.85,4
compute,8,Mar08_221120_1837392,2.243641,107,4,0,0,0.0,0.0,0,1978946,494736.5,585258.0499999999,4
compute,8,Mar08_221120_1837392,2.243641,108,4,0,0,0.0,0.0,0,1998917,499729.25,585268.1,4
compute,8,Mar08_221120_1837392,2.243641,109,4,0,0,0.0,0.0,0,2001212,500303.0,585916.2,4
compute,8,Mar08_221120_1837392,2.243641,110,4,0,0,0.0,0.0,0,1984082,496020.5,586473.85,4
compute,8,Mar08_221120_1837392,2.243641,111,4,0,0,0.0,0.0,0,2003960,500990.0,585330.6,4
compute,8,Mar08_221120_1837392,2.243641,112,4,0,0,0.0,0.0,0,1988078,497019.5,584741.35,4
compute,8,Mar08_221120_1837392,2.243641,113,4,0,0,0.0,0.0,0,1994114,498528.5,584707.3999999999,4
compute,8,Mar08_221120_1837392,2.243641,114,4,0,0,0.0,0.0,0,1981032,495258.0,583240.0,4
compute,8,Mar08_221120_1837392,2.243641,115,4,0,0,0.0,0.0,0,1985118,496279.5,583839.2,4
compute,8,Mar08_221120_1837392,2.243641,116,4,0,0,0.0,0.0,0,1980234,495058.5,583945.1499999999,4
compute,8,Mar08_221120_1837392,2.243641,117,4,0,0,0.0,0.0,0,1990093,497523.25,584463.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,118,4,0,0,0.0,0.0,0,1996480,499120.0,583977.75,4
compute,8,Mar08_221120_1837392,2.243641,119,4,0,0,0.0,0.0,0,1992030,498007.5,583923.2,4
compute,8,Mar08_221120_1837392,2.243641,120,4,0,0,0.0,0.0,0,1993779,498444.75,584898.45,4
compute,8,Mar08_221120_1837392,2.243641,121,4,0,0,0.0,0.0,0,1977697,494424.25,584327.25,4
compute,8,Mar08_221120_1837392,2.243641,122,4,0,0,0.0,0.0,0,1992443,498110.75,585046.45,4
compute,8,Mar08_221120_1837392,2.243641,123,4,0,0,0.0,0.0,0,1983839,495959.75,584465.2999999999,4
compute,8,Mar08_221120_1837392,2.243641,124,4,0,0,0.0,0.0,0,1982399,495599.75,583288.5,4
compute,8,Mar08_221120_1837392,2.243641,125,4,0,0,0.0,0.0,0,1973256,493314.0,583956.0499999999,4
compute,8,Mar08_221120_1837392,2.243641,126,4,0,0,0.0,0.0,0,1975096,493774.0,583717.5499999999,4
compute,8,Mar08_221120_1837392,2.243641,127,4,0,0,0.0,0.0,0,1976360,494090.0,584289.5,4
compute,8,Mar08_221120_1837392,2.250772,0,4,0,0,0.0,0.0,0,2000655,500163.75,585121.85,4
compute,8,Mar08_221120_1837392,2.250772,1,4,0,0,0.0,0.0,0,2003350,500837.5,581992.6499999999,4
compute,8,Mar08_221120_1837392,2.250772,2,4,0,0,0.0,0.0,0,1975159,493789.75,586205.85,4
compute,8,Mar08_221120_1837392,2.250772,3,4,0,0,0.0,0.0,0,2011276,502819.0,581795.25,4
compute,8,Mar08_221120_1837392,2.250772,4,4,0,0,0.0,0.0,0,1988085,497021.25,583654.5,4
compute,8,Mar08_221120_1837392,2.250772,5,4,0,0,0.0,0.0,0,2006395,501598.75,582026.45,4
compute,8,Mar08_221120_1837392,2.250772,6,4,0,0,0.0,0.0,0,1982909,495727.25,582926.1499999999,4
compute,8,Mar08_221120_1837392,2.250772,7,4,0,0,0.0,0.0,0,2003513,500878.25,581761.95,4
compute,8,Mar08_221120_1837392,2.250772,8,4,0,0,0.0,0.0,0,1997907,499476.75,585774.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,9,4,0,0,0.0,0.0,0,1999326,499831.5,581796.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,10,4,0,0,0.0,0.0,0,1998853,499713.25,589737.85,4
compute,8,Mar08_221120_1837392,2.250772,11,4,0,0,0.0,0.0,0,2005713,501428.25,583045.95,4
compute,8,Mar08_221120_1837392,2.250772,12,4,0,0,0.0,0.0,0,1995152,498788.0,589485.2999999999,4
compute,8,Mar08_221120_1837392,2.250772,13,4,0,0,0.0,0.0,0,2016286,504071.5,583403.95,4
compute,8,Mar08_221120_1837392,2.250772,14,4,0,0,0.0,0.0,0,1993487,498371.75,585511.35,4
compute,8,Mar08_221120_1837392,2.250772,15,4,0,0,0.0,0.0,0,2000700,500175.0,582650.7,4
compute,8,Mar08_221120_1837392,2.250772,16,4,0,0,0.0,0.0,0,1980753,495188.25,585000.3999999999,4
compute,8,Mar08_221120_1837392,2.250772,17,4,0,0,0.0,0.0,0,1980711,495177.75,580682.35,4
compute,8,Mar08_221120_1837392,2.250772,18,4,0,0,0.0,0.0,0,1979698,494924.5,584049.85,4
compute,8,Mar08_221120_1837392,2.250772,19,4,0,0,0.0,0.0,0,1981205,495301.25,580857.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,20,4,0,0,0.0,0.0,0,1984791,496197.75,584137.45,4
compute,8,Mar08_221120_1837392,2.250772,21,4,0,0,0.0,0.0,0,1993631,498407.75,581892.2999999999,4
compute,8,Mar08_221120_1837392,2.250772,22,4,0,0,0.0,0.0,0,2005381,501345.25,585828.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,23,4,0,0,0.0,0.0,0,1992230,498057.5,581259.6499999999,4
compute,8,Mar08_221120_1837392,2.250772,24,4,0,0,0.0,0.0,0,1996052,499013.0,585308.7999999999,4
compute,8,Mar08_221120_1837392,2.250772,25,4,0,0,0.0,0.0,0,1977727,494431.75,580908.3999999999,4
compute,8,Mar08_221120_1837392,2.250772,26,4,0,0,0.0,0.0,0,1987639,496909.75,583585.6499999999,4
compute,8,Mar08_221120_1837392,2.250772,27,4,0,0,0.0,0.0,0,1984464,496116.0,580625.5,4
compute,8,Mar08_221120_1837392,2.250772,28,4,0,0,0.0,0.0,0,1997635,499408.75,584109.95,4
compute,8,Mar08_221120_1837392,2.250772,29,4,0,0,0.0,0.0,0,1974828,493707.0,579478.1,4
compute,8,Mar08_221120_1837392,2.250772,30,4,0,0,0.0,0.0,0,2020559,505139.75,584834.2,4
compute,8,Mar08_221120_1837392,2.250772,31,4,0,0,0.0,0.0,0,1978169,494542.25,580199.6,4
compute,8,Mar08_221120_1837392,2.250772,32,4,0,0,0.0,0.0,0,2028556,507139.0,585871.45,4
compute,8,Mar08_221120_1837392,2.250772,33,4,0,0,0.0,0.0,0,1997735,499433.75,581786.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,34,4,0,0,0.0,0.0,0,2020709,505177.25,585703.1499999999,4
compute,8,Mar08_221120_1837392,2.250772,35,4,0,0,0.0,0.0,0,1989620,497405.0,581788.3999999999,4
compute,8,Mar08_221120_1837392,2.250772,36,4,0,0,0.0,0.0,0,2023543,505885.75,585275.75,4
compute,8,Mar08_221120_1837392,2.250772,37,4,0,0,0.0,0.0,0,1988196,497049.0,580997.35,4
compute,8,Mar08_221120_1837392,2.250772,38,4,0,0,0.0,0.0,0,2006194,501548.5,585744.7999999999,4
compute,8,Mar08_221120_1837392,2.250772,39,4,0,0,0.0,0.0,0,1986262,496565.5,580862.95,4
compute,8,Mar08_221120_1837392,2.250772,40,4,0,0,0.0,0.0,0,1987260,496815.0,583759.2,4
compute,8,Mar08_221120_1837392,2.250772,41,4,0,0,0.0,0.0,0,1979862,494965.5,580072.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,42,4,0,0,0.0,0.0,0,2002553,500638.25,584874.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,43,4,0,0,0.0,0.0,0,1992689,498172.25,581390.6,4
compute,8,Mar08_221120_1837392,2.250772,44,4,0,0,0.0,0.0,0,1978793,494698.25,584359.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,45,4,0,0,0.0,0.0,0,1987407,496851.75,580839.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,46,4,0,0,0.0,0.0,0,1983500,495875.0,584232.1499999999,4
compute,8,Mar08_221120_1837392,2.250772,47,4,0,0,0.0,0.0,0,1969038,492259.5,579736.6499999999,4
compute,8,Mar08_221120_1837392,2.250772,48,4,0,0,0.0,0.0,0,1978319,494579.75,582977.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,49,4,0,0,0.0,0.0,0,1981688,495422.0,580723.95,4
compute,8,Mar08_221120_1837392,2.250772,50,4,0,0,0.0,0.0,0,1996268,499067.0,583424.95,4
compute,8,Mar08_221120_1837392,2.250772,51,4,0,0,0.0,0.0,0,1966093,491523.25,578864.0,4
compute,8,Mar08_221120_1837392,2.250772,52,4,0,0,0.0,0.0,0,1988826,497206.5,583574.1,4
compute,8,Mar08_221120_1837392,2.250772,53,4,0,0,0.0,0.0,0,1977648,494412.0,580254.45,4
compute,8,Mar08_221120_1837392,2.250772,54,4,0,0,0.0,0.0,0,1991495,497873.75,584775.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,55,4,0,0,0.0,0.0,0,1993280,498320.0,581987.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,56,4,0,0,0.0,0.0,0,1993910,498477.5,584875.0499999999,4
compute,8,Mar08_221120_1837392,2.250772,57,4,0,0,0.0,0.0,0,1996837,499209.25,581494.35,4
compute,8,Mar08_221120_1837392,2.250772,58,4,0,0,0.0,0.0,0,1982110,495527.5,583368.35,4
compute,8,Mar08_221120_1837392,2.250772,59,4,0,0,0.0,0.0,0,1985109,496277.25,580801.1499999999,4
compute,8,Mar08_221120_1837392,2.250772,60,4,0,0,0.0,0.0,0,1980059,495014.75,584239.2,4
compute,8,Mar08_221120_1837392,2.250772,61,4,0,0,0.0,0.0,0,1982927,495731.75,580854.2999999999,4
compute,8,Mar08_221120_1837392,2.250772,62,4,0,0,0.0,0.0,0,1976809,494202.25,583936.85,4
compute,8,Mar08_221120_1837392,2.250772,63,4,0,0,0.0,0.0,0,1978975,494743.75,580099.95,4
compute,8,Mar08_221120_1837392,2.250772,64,4,0,0,0.0,0.0,0,2002810,500702.5,585246.45,4
compute,8,Mar08_221120_1837392,2.250772,65,4,0,0,0.0,0.0,0,2000979,500244.75,582377.5499999999,4
compute,8,Mar08_221120_1837392,2.250772,66,4,0,0,0.0,0.0,0,2000526,500131.5,587534.95,4
compute,8,Mar08_221120_1837392,2.250772,67,4,0,0,0.0,0.0,0,2010136,502534.0,582196.6499999999,4
compute,8,Mar08_221120_1837392,2.250772,68,4,0,0,0.0,0.0,0,1995187,498796.75,585371.3999999999,4
compute,8,Mar08_221120_1837392,2.250772,69,4,0,0,0.0,0.0,0,2013633,503408.25,581826.6499999999,4
compute,8,Mar08_221120_1837392,2.250772,70,4,0,0,0.0,0.0,0,1988987,497246.75,583758.1,4
compute,8,Mar08_221120_1837392,2.250772,71,4,0,0,0.0,0.0,0,2013592,503398.0,582088.3999999999,4
compute,8,Mar08_221120_1837392,2.250772,72,4,0,0,0.0,0.0,0,2016403,504100.75,584354.6,4
compute,8,Mar08_221120_1837392,2.250772,73,4,0,0,0.0,0.0,0,2003271,500817.75,581633.95,4
compute,8,Mar08_221120_1837392,2.250772,74,4,0,0,0.0,0.0,0,2022318,505579.5,584883.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,75,4,0,0,0.0,0.0,0,2008873,502218.25,582246.7999999999,4
compute,8,Mar08_221120_1837392,2.250772,76,4,0,0,0.0,0.0,0,2021915,505478.75,585725.1499999999,4
compute,8,Mar08_221120_1837392,2.250772,77,4,0,0,0.0,0.0,0,2014763,503690.75,583382.1499999999,4
compute,8,Mar08_221120_1837392,2.250772,78,4,0,0,0.0,0.0,0,2027483,506870.75,586046.2999999999,4
compute,8,Mar08_221120_1837392,2.250772,79,4,0,0,0.0,0.0,0,2004664,501166.0,583855.5,4
compute,8,Mar08_221120_1837392,2.250772,80,4,0,0,0.0,0.0,0,2014519,503629.75,585323.2999999999,4
compute,8,Mar08_221120_1837392,2.250772,81,4,0,0,0.0,0.0,0,1984450,496112.5,581037.6,4
compute,8,Mar08_221120_1837392,2.250772,82,4,0,0,0.0,0.0,0,1984330,496082.5,582725.8999999999,4
compute,8,Mar08_221120_1837392,2.250772,83,4,0,0,0.0,0.0,0,1984478,496119.5,581088.1,4
compute,8,Mar08_221120_1837392,2.250772,84,4,0,0,0.0,0.0,0,1996394,499098.5,583270.25,4
compute,8,Mar08_221120_1837392,2.250772,85,4,0,0,0.0,0.0,0,1986810,496702.5,580592.1,4
compute,8,Mar08_221120_1837392,2.250772,86,4,0,0,0.0,0.0,0,2001848,500462.0,584806.0,4
compute,8,Mar08_221120_1837392,2.250772,87,4,0,0,0.0,0.0,0,1999278,499819.5,581894.1,4
compute,8,Mar08_221120_1837392,2.250772,88,4,0,0,0.0,0.0,0,1985390,496347.5,584518.1,4
compute,8,Mar08_221120_1837392,2.250772,89,4,0,0,0.0,0.0,0,1997495,499373.75,581868.0,4
compute,8,Mar08_221120_1837392,2.250772,90,4,0,0,0.0,0.0,0,1994576,498644.0,584439.2,4
compute,8,Mar08_221120_1837392,2.250772,91,4,0,0,0.0,0.0,0,1994535,498633.75,581492.25,4
compute,8,Mar08_221120_1837392,2.250772,92,4,0,0,0.0,0.0,0,1992928,498232.0,584753.0,4
compute,8,Mar08_221120_1837392,2.250772,93,4,0,0,0.0,0.0,0,1983222,495805.5,581797.0,4
